Squal: Max: Min: Sum: Shutter: LaserPower:
025 048 001 007 12810 143
025 050 001 007 12810 143
025 040 001 007 12810 143
024 041 001 006 12810 143
024 033 001 006 12810 143
024 036 001 006 12810 143
024 043 001 006 12810 143
024 044 001 007 12810 143
024 050 001 007 12810 143
023 049 001 007 12810 143
022 033 001 006 12810 143
022 037 001 006 12810 143
022 037 001 006 12810 143
022 045 001 006 12810 143
022 037 001 006 12810 143
022 043 001 007 12810 143
022 043 001 007 12810 143
022 036 001 007 12810 143
023 032 001 006 12810 143
024 031 001 006 12810 143
024 034 001 006 12810 143
023 034 001 006 12810 143
025 041 001 006 12810 143
025 047 001 007 12810 143
027 047 001 007 12810 143
027 040 001 007 12810 143
024 039 001 006 12810 143
025 034 001 006 12810 143
023 033 001 006 12810 143
027 033 001 006 12810 143
025 038 001 006 12810 143
024 039 001 007 12810 143
026 047 001 007 12810 143
024 038 001 007 12810 143
024 037 001 006 12810 143
023 033 001 006 12810 143
024 032 001 006 12810 143
022 033 001 006 12810 143
024 039 001 006 12810 143
023 032 001 006 12810 143
025 038 001 006 12810 143
025 039 001 006 12810 143
024 048 001 007 12810 143
024 048 001 007 12810 143
023 039 001 006 12810 143
023 048 001 007 12810 143
023 047 001 007 12810 143
022 046 001 007 12810 143
022 037 001 007 12810 143
021 038 001 006 12810 143
022 034 001 006 12810 143
022 035 001 006 12810 143
023 036 001 006 12810 143
024 045 001 006 12810 143
025 046 001 008 12810 143
024 039 001 007 12810 143
023 038 001 006 12810 143
023 035 001 006 12810 143
024 040 001 006 12810 143
026 039 001 007 12810 143
026 047 001 007 12810 143
027 052 001 007 12810 143
027 050 001 007 12810 143
026 041 001 007 12810 143
026 041 001 007 12810 143
027 036 001 007 12810 143
027 036 001 006 12810 143
026 035 001 006 12810 143
025 042 001 006 12810 143
026 042 001 007 12810 143
027 051 001 007 12810 143
025 050 001 008 12810 143
025 042 001 008 12810 143
025 036 001 007 12810 143
023 035 001 006 12810 143
023 032 001 006 12810 143
024 032 001 006 12810 143
024 036 001 006 12810 143
025 043 001 007 12810 143
025 043 001 007 12810 143
026 045 001 007 12810 143
025 045 001 007 12810 143
024 037 001 007 12810 143
024 033 001 006 12810 143
024 033 001 006 12810 143
024 039 001 007 12810 143
023 038 001 007 12810 143
025 033 001 007 12810 143
024 034 001 006 12810 143
026 035 001 006 12810 143
024 042 001 006 12810 143
026 041 001 007 12810 143
026 051 001 007 12810 143
028 045 001 008 12810 143
026 043 001 008 12810 143
025 036 001 007 12810 143
025 037 001 006 12810 143
025 035 001 006 12810 143
026 049 001 007 12810 143
025 054 001 008 12810 143
025 043 001 008 12810 143
026 043 001 007 12810 143
025 037 001 007 12810 143
024 037 001 006 12810 143
024 036 001 006 12810 143
025 037 001 006 12810 143
024 043 001 006 12810 143
026 052 001 007 12810 143
023 051 001 008 12810 143
023 046 001 008 12810 143
022 038 001 007 12810 143
023 037 001 007 12810 143
026 049 001 007 12810 143
025 035 001 006 12810 143
024 041 001 006 12810 143
026 046 001 007 12810 143
024 046 001 007 12810 143
025 039 001 007 12810 143
025 039 001 007 12810 143
024 033 001 007 12810 143
024 031 001 006 12810 143
026 032 001 006 12810 143
027 037 001 006 12810 143
027 038 001 007 12810 143
027 047 001 007 12810 143
026 048 001 007 12810 143
026 040 001 007 12810 143
026 040 001 007 12810 143
025 039 001 006 12810 143
023 036 001 007 12810 143
024 037 001 006 12810 143
024 037 001 006 12810 143
024 046 001 006 12810 143
024 047 001 007 12810 143
025 058 001 007 12810 143
025 048 001 008 12810 143
024 048 001 007 12810 143
023 041 001 007 12810 143
024 041 001 006 12810 143
024 040 001 006 12810 143
025 048 001 007 12810 143
024 058 001 007 12810 143
023 040 001 007 12810 143
021 036 001 006 12810 143
022 036 001 006 12810 143
022 042 001 006 12810 143
023 042 001 007 12810 143
022 051 001 007 12810 143
023 051 001 007 12810 143
022 051 001 007 12810 143
022 041 001 007 12810 143
021 040 001 006 12810 143
020 035 001 006 12810 143
021 036 001 006 12810 143
022 037 001 006 12810 143
021 043 001 006 12810 143
024 043 001 007 12810 143
023 051 001 007 12810 143
023 051 001 008 12810 143
022 043 001 007 12810 143
021 037 001 007 12810 143
022 037 001 006 12810 143
024 036 001 006 12810 143
025 041 001 006 12810 143
025 041 001 006 12810 143
025 052 001 007 12810 143
024 047 001 007 12810 143
024 038 001 007 12810 143
025 038 001 006 12810 143
025 036 001 006 12810 143
024 043 001 006 12810 143
024 042 001 006 12810 143
023 051 001 007 12810 143
023 051 001 007 12810 143
025 044 001 007 12810 143
025 037 001 007 12810 143
024 036 001 006 12810 143
026 036 001 006 12810 143
024 042 001 006 12810 143
023 036 001 006 12810 143
023 041 001 006 12810 143
023 041 001 007 12810 143
025 051 001 007 12810 143
023 052 001 007 12810 143
023 051 001 007 12810 143
022 043 001 007 12810 143
021 038 001 006 12810 143
022 045 001 006 12810 143
022 046 001 007 12810 143
024 056 001 007 12810 143
024 057 001 008 12810 143
024 047 001 007 12810 143
024 039 001 007 12810 143
024 038 001 006 12810 143
024 039 001 006 12810 143
023 028 000 005 12810 143
